path,name,id,mimeType,size,modifiedTime
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais,Materiais,1pJ_IVvCf7wBFeI1W3r0egZgwtVOvusNi,application/vnd.google-apps.folder,,2026-07-05T23:11:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/20 LowerThirdExemplo,20 LowerThirdExemplo,1M1bs82o3xV4LIeEJZLB0UUCmb_23XLaN,application/vnd.google-apps.folder,,2026-06-08T00:01:48.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/20 LowerThirdExemplo/Lower Third Exemplo.psd,Lower Third Exemplo.psd,11cPC5vgVHZLcexTpvMfrDuFcg7CJ7GsL,image/x-photoshop,300147,2024-01-21T01:51:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/21 Carro,21 Carro,1Kg-ES5ea_g8Yd3xEmlobfTl0xAPSyYar,application/vnd.google-apps.folder,,2026-07-06T01:30:02.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/21 Carro/Carro.aep,Carro.aep,17DiqC8fGbSn2FZ2VykaJpZUMuXCuDoGD,application/octet-stream,3111380,2024-01-21T02:01:08.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/22 ExerciciodeanimacaoKeyframes,22 ExerciciodeanimacaoKeyframes,15XZw8UayL1m-DE2JSHkAJWY7IQRCdO6F,application/vnd.google-apps.folder,,2026-06-08T00:01:48.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/22 ExerciciodeanimacaoKeyframes/Exercício de animação Keyframes.aep,Exercício de animação Keyframes.aep,1yYCWyEeakGon4KfwmSoHZIk9e2rtGHvY,application/octet-stream,227360,2024-01-21T01:58:04.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/23 RacingCars,23 RacingCars,1xZJ01jEmx0YQH-cdp8TS5RatMiTZu8tD,application/vnd.google-apps.folder,,2026-06-08T00:01:48.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/23 RacingCars/Racing Cars.aep,Racing Cars.aep,12_ZYofZcQGDwkqZabN_TwNxT5oijruGg,application/octet-stream,2837802,2024-01-21T01:58:04.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/26 Expressoes,26 Expressoes,1Yv4wKdGJupxpdD_jminxVfImEhuqCzzg,application/vnd.google-apps.folder,,2026-07-06T01:30:00.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/26 Expressoes/Expressões.aep,Expressões.aep,1Oc2-wdJl7a-7zt0CfGq3k0HIHIPF91kB,application/octet-stream,270971,2024-01-21T01:52:14.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/28 AviaoParenting,28 AviaoParenting,1VXv5QtNEp3hXZFf7bZVpJI7jyT9QYyO5,application/vnd.google-apps.folder,,2026-07-06T01:29:59.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/28 AviaoParenting/Avião - Parenting.aep,Avião - Parenting.aep,1ajXgFJG6zF84LzBxRSRFtqmftZe-XGBE,application/octet-stream,896465,2024-01-21T01:52:14.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/tobiaspuppetcutout.png,tobiaspuppetcutout.png,1hYiHhTaQ4YPmeeNrz76lCDo8q_I9axHB,image/png,188363,2024-01-21T01:51:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths,Módulo 05 - Textos e Paths,1UC0lREHzTNsWJWQNy67QLF-S-JlMYTAT,application/vnd.google-apps.folder,,2026-07-05T23:12:14.000Z
